id,room_type,minimum_nights,number_of_reviews,host_listings_count,availability_30,availability_60,availability_90,availability_365,neighbourhood
13630820,Entire home/apt,1,3,1.0,0,0,0,0,XI Arrondissement
13631488,Entire home/apt,1,0,1.0,0,0,0,0,Nation
13631568,Entire home/apt,2,2,1.0,0,0,0,0,Republique
13632495,Entire home/apt,3,1,1.0,0,0,0,0,Pere Lachaise - Menilmontant
13634247,Entire home/apt,1,4,1.0,0,0,0,0,Bastille
13634291,Entire home/apt,1,1,1.0,0,0,0,0,Nation
13634883,Entire home/apt,2,13,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13635397,Entire home/apt,5,0,1.0,0,0,0,0,Port-Royal
13635489,Entire home/apt,6,0,1.0,0,0,0,0,Alesia
13636205,Entire home/apt,2,4,1.0,0,0,0,0,Porte de Clignancourt
13636428,Entire home/apt,2,0,1.0,0,0,0,0,Porte de Clignancourt
13636862,Entire home/apt,6,0,1.0,0,0,0,0,Montmartre
13636983,Entire home/apt,7,8,1.0,0,0,0,0,Pantheon
13637380,Entire home/apt,2,0,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
13637501,Entire home/apt,2,4,1.0,0,0,0,0,Pere Lachaise - Menilmontant
13638003,Entire home/apt,3,18,1.0,0,0,0,0,Pantheon
13638018,Entire home/apt,1,8,1.0,0,0,0,0,XI Arrondissement
13638445,Private room,1,0,1.0,0,0,0,0,XI Arrondissement
13639537,Entire home/apt,4,41,1.0,0,0,0,0,Nation
13640213,Entire home/apt,1,0,1.0,0,0,0,0,Alesia
13640251,Entire home/apt,2,27,1.0,0,0,0,0,La Chapelle
13640428,Entire home/apt,3,0,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13640485,Entire home/apt,2,0,1.0,0,0,0,0,Saint-Germain-des-Pres - Odeon
13641318,Entire home/apt,2,0,1.0,0,0,0,0,Republique
13644736,Entire home/apt,3,2,1.0,0,0,0,0,Opera - Grands Boulevards
13645095,Entire home/apt,3,1,1.0,0,0,0,0,Pigalle - Saint-Georges
13645169,Entire home/apt,2,1,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
13645217,Private room,1,0,1.0,0,0,0,0,Alesia
13646312,Entire home/apt,1,7,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13646388,Entire home/apt,2,1,1.0,0,0,0,0,Auteuil
13650265,Entire home/apt,2,6,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
13650421,Entire home/apt,1,0,1.0,0,0,0,0,Tour Eiffel - Champ de Mars
13650858,Private room,2,2,1.0,0,0,0,0,Pere Lachaise - Menilmontant
13651036,Private room,7,0,1.0,0,0,0,0,Chatelet - Les Halles - Beaubourg
13651171,Entire home/apt,2,0,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
13651389,Entire home/apt,3,0,1.0,0,0,0,0,Montmartre
13651441,Entire home/apt,4,0,1.0,0,0,0,0,Pere Lachaise - Menilmontant
13651698,Entire home/apt,1,6,1.0,0,0,0,0,La Chapelle
13653771,Private room,1,4,1.0,0,0,0,0,Gare de Lyon
13653807,Entire home/apt,4,27,1.0,0,0,0,0,Pigalle - Saint-Georges
13653886,Entire home/apt,3,0,1.0,0,0,0,0,Tour Eiffel - Champ de Mars
13654326,Entire home/apt,3,0,1.0,0,0,0,0,Montmartre
13655162,Entire home/apt,6,0,1.0,0,0,0,0,La Villette
13655204,Entire home/apt,4,22,1.0,0,0,0,0,La Villette
13655753,Entire home/apt,1,86,1.0,0,0,0,0,Tour Eiffel - Champ de Mars
13656605,Entire home/apt,1,4,1.0,0,0,0,0,Porte de Versailles
13657301,Entire home/apt,3,0,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13657549,Entire home/apt,2,0,1.0,0,0,0,0,Invalides - Ecole Militaire
13658271,Entire home/apt,1,1,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13661432,Private room,1,0,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13661550,Entire home/apt,2,0,1.0,0,0,0,0,Batignolles
13661725,Entire home/apt,2,4,1.0,0,0,0,0,Pere Lachaise - Menilmontant
13661956,Private room,1,0,1.0,0,0,0,0,Gare de Lyon
13662848,Entire home/apt,3,10,1.0,0,0,0,0,Tour Eiffel - Champ de Mars
13663393,Entire home/apt,2,2,1.0,0,0,0,0,La Chapelle
13663734,Entire home/apt,2,0,1.0,0,0,0,0,Batignolles
13663822,Entire home/apt,1,5,1.0,0,0,0,0,Bercy
13664142,Entire home/apt,2,2,1.0,0,0,0,0,Montmartre
13664306,Entire home/apt,3,12,1.0,0,0,0,0,Republique
13664733,Entire home/apt,1,6,1.0,0,0,0,0,Ternes
13665071,Private room,1,0,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
13665079,Entire home/apt,2,5,1.0,0,0,0,0,Commerce - Dupleix
13665425,Entire home/apt,2,4,1.0,0,0,0,0,Bastille
13665452,Entire home/apt,3,35,1.0,0,0,0,0,Auteuil
13665935,Entire home/apt,1,0,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
13665950,Entire home/apt,1,1,1.0,0,0,0,0,Alesia
13666632,Private room,1,50,1.0,0,0,0,0,Nation
13667024,Entire home/apt,2,0,1.0,0,0,0,0,Batignolles
13667167,Entire home/apt,3,0,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
13667993,Entire home/apt,6,3,1.0,0,0,0,0,Tour Eiffel - Champ de Mars
13668951,Entire home/apt,3,6,1.0,0,0,0,0,Alesia
13669112,Entire home/apt,1,44,1.0,0,0,0,0,Republique
13669449,Entire home/apt,5,0,1.0,0,0,0,0,Montmartre
13669810,Entire home/apt,2,0,1.0,0,0,0,0,Commerce - Dupleix
13669816,Entire home/apt,3,20,1.0,0,0,0,0,Pere Lachaise - Menilmontant
13670272,Entire home/apt,3,0,1.0,0,0,0,0,XI Arrondissement
13671144,Entire home/apt,2,6,1.0,0,0,0,0,III Arrondissement
13671760,Entire home/apt,4,8,1.0,0,0,0,0,Pigalle - Saint-Georges
13672349,Entire home/apt,2,16,1.0,0,0,0,0,
13672547,Entire home/apt,3,98,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13673050,Entire home/apt,6,0,1.0,0,0,0,0,Pigalle - Saint-Georges
13675781,Entire home/apt,5,1,1.0,0,0,0,0,Ternes
13677719,Private room,5,1,1.0,0,0,0,0,Montmartre
13678382,Entire home/apt,7,1,1.0,0,0,0,0,La Villette
13678446,Entire home/apt,6,0,1.0,0,0,0,0,Pigalle - Saint-Georges
13678737,Private room,3,8,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
13678754,Entire home/apt,2,14,1.0,0,0,0,0,Ternes
13679040,Entire home/apt,2,50,1.0,0,0,0,0,Montmartre
13679826,Entire home/apt,7,3,1.0,0,0,0,0,Republique
13680064,Entire home/apt,1,2,1.0,0,0,0,0,Batignolles
13680198,Entire home/apt,5,1,1.0,0,0,0,0,Nation
13680312,Entire home/apt,2,4,1.0,0,0,0,0,
13680449,Entire home/apt,3,0,1.0,0,0,0,0,Republique
13680585,Entire home/apt,3,9,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13681611,Entire home/apt,4,6,1.0,0,0,0,0,Montmartre
13682387,Entire home/apt,3,3,1.0,0,0,0,0,Porte de Clignancourt
13683381,Entire home/apt,5,0,1.0,0,0,0,0,La Villette
13683779,Entire home/apt,1,1,1.0,0,0,0,0,Pantheon
13683828,Entire home/apt,2,11,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
13685404,Entire home/apt,1,0,1.0,0,0,0,0,Canal Saint-Martin
13686750,Entire home/apt,1,5,1.0,0,0,0,0,Saint-Paul - Ile Saint-Louis
13687969,Entire home/apt,2,5,1.0,0,0,0,0,Bastille
13690204,Entire home/apt,1,2,1.0,0,0,0,0,Nation
13690207,Entire home/apt,3,1,1.0,0,0,0,0,Montparnasse
13691330,Entire home/apt,4,26,1.0,0,0,0,0,Nation
13691442,Entire home/apt,2,12,1.0,0,0,0,0,Montmartre
13692097,Entire home/apt,6,0,1.0,0,0,0,0,Republique
13692143,Entire home/apt,2,14,1.0,0,0,0,0,Saint-Paul - Ile Saint-Louis
13692155,Entire home/apt,2,16,1.0,0,0,0,0,XI Arrondissement
13692442,Private room,1,6,1.0,0,0,0,0,Nation
13692904,Private room,4,10,1.0,0,0,0,0,XI Arrondissement
13692973,Entire home/apt,2,3,1.0,0,0,0,0,Batignolles
13693316,Entire home/apt,2,2,1.0,0,0,0,0,Tour Eiffel - Champ de Mars
13694122,Entire home/apt,3,2,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13694427,Entire home/apt,5,0,1.0,0,0,0,0,III Arrondissement
13694643,Entire home/apt,4,0,1.0,0,0,0,0,Republique
13695089,Entire home/apt,2,22,1.0,0,0,0,0,Montparnasse
13695178,Private room,2,0,1.0,0,0,0,0,Batignolles
13695539,Entire home/apt,2,44,1.0,0,0,0,0,Montmartre
13695593,Entire home/apt,1,1,1.0,0,0,0,0,Port-Royal
13695623,Entire home/apt,2,0,1.0,0,0,0,0,Tour Eiffel - Champ de Mars
13696257,Entire home/apt,3,0,1.0,0,0,0,0,Auteuil
13696337,Entire home/apt,2,22,1.0,0,0,0,0,XI Arrondissement
13697506,Entire home/apt,5,4,1.0,0,0,0,0,Bastille
13697641,Entire home/apt,3,3,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
13697984,Entire home/apt,1,0,1.0,0,0,0,0,Porte de Clignancourt
13698157,Entire home/apt,2,18,1.0,0,0,0,0,Batignolles
13698928,Entire home/apt,4,19,1.0,0,0,0,0,Porte de Clignancourt
13699310,Entire home/apt,3,0,1.0,0,0,0,0,Passy
13701995,Entire home/apt,7,0,1.0,0,0,0,0,La Villette
13703351,Entire home/apt,5,1,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13703541,Entire home/apt,2,0,1.0,0,0,0,0,Bercy
13703677,Entire home/apt,3,0,1.0,0,0,0,0,Nation
13704208,Entire home/apt,1,0,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
13704607,Entire home/apt,3,5,1.0,0,0,0,0,III Arrondissement
13704952,Entire home/apt,3,0,1.0,0,0,0,0,Alesia
13705026,Entire home/apt,2,11,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
13705258,Entire home/apt,2,16,1.0,0,0,0,0,Saint-Lazare
13705291,Entire home/apt,2,10,1.0,0,0,0,0,Batignolles
13705361,Entire home/apt,5,0,1.0,0,0,0,0,Commerce - Dupleix
13705641,Entire home/apt,4,0,1.0,0,0,0,0,Bastille
13705885,Entire home/apt,3,0,1.0,0,0,0,0,Tour Eiffel - Champ de Mars
13705897,Entire home/apt,2,20,1.0,0,0,0,0,Alesia
13706356,Entire home/apt,6,1,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13706396,Entire home/apt,6,0,1.0,0,0,0,0,Champs-Elysees
13706746,Entire home/apt,2,0,1.0,0,0,0,0,Pigalle - Saint-Georges
13707205,Entire home/apt,6,0,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
13707493,Private room,1,1,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
13707650,Entire home/apt,3,1,1.0,0,0,0,0,Republique
13707741,Entire home/apt,6,11,1.0,0,0,0,0,Commerce - Dupleix
13708182,Entire home/apt,7,9,1.0,0,0,0,0,Montmartre
13709176,Entire home/apt,3,0,1.0,0,0,0,0,Bastille
13709293,Entire home/apt,1,30,1.0,0,0,0,0,La Chapelle
13709486,Entire home/apt,2,13,1.0,0,0,0,0,Gare de Lyon
13710163,Entire home/apt,5,0,1.0,0,0,0,0,Montparnasse
13710746,Entire home/apt,4,1,1.0,0,0,0,0,Port-Royal
13710818,Entire home/apt,3,14,1.0,0,0,0,0,Bastille
13710863,Shared room,2,0,1.0,0,0,0,0,Saint-Lazare
13710900,Private room,1,2,1.0,0,0,0,0,Alesia
13711326,Entire home/apt,2,18,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
13711328,Private room,4,10,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
13711329,Entire home/apt,3,0,1.0,0,0,0,0,Commerce - Dupleix
13711542,Entire home/apt,7,0,1.0,0,0,0,0,Ternes
13711583,Entire home/apt,3,1,1.0,0,0,0,0,Alesia
13711651,Entire home/apt,2,18,1.0,0,0,0,0,Invalides - Ecole Militaire
13711896,Entire home/apt,1,0,1.0,0,0,0,0,Batignolles
13712219,Entire home/apt,2,13,1.0,0,0,0,0,XI Arrondissement
13712849,Entire home/apt,3,0,1.0,0,0,0,0,Tour Eiffel - Champ de Mars
13712915,Shared room,1,0,1.0,0,0,0,0,Bastille
13713039,Entire home/apt,3,0,1.0,0,0,0,0,Saint-Lazare
13713048,Entire home/apt,5,0,1.0,0,0,0,0,Republique
13713117,Private room,5,1,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13713135,Entire home/apt,2,38,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
13713682,Entire home/apt,3,61,1.0,0,0,0,0,Auteuil
13717729,Entire home/apt,2,0,1.0,0,0,0,0,Port-Royal
13717977,Entire home/apt,3,0,1.0,0,0,0,0,Chatelet - Les Halles - Beaubourg
13718259,Entire home/apt,2,4,1.0,0,0,0,0,Le Marais
13718480,Entire home/apt,2,2,1.0,0,0,0,0,Batignolles
13718554,Entire home/apt,6,5,1.0,0,0,0,0,Pere Lachaise - Menilmontant
13718763,Entire home/apt,3,19,1.0,0,0,0,0,XI Arrondissement
13718951,Entire home/apt,3,14,1.0,0,0,0,0,Nation
13719443,Entire home/apt,4,1,1.0,0,0,0,0,Saint-Germain-des-Pres - Odeon
13719969,Entire home/apt,3,0,1.0,0,0,0,0,Tour Eiffel - Champ de Mars
13720041,Entire home/apt,1,16,1.0,0,0,0,0,Batignolles
13720219,Entire home/apt,2,1,1.0,0,0,0,0,Invalides - Ecole Militaire
13720248,Entire home/apt,1,0,1.0,0,0,0,0,La Chapelle
13720340,Entire home/apt,2,10,1.0,0,0,0,0,Montmartre
13720475,Entire home/apt,3,0,1.0,0,0,0,0,Pigalle - Saint-Georges
13721464,Entire home/apt,2,1,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
13721531,Entire home/apt,3,0,1.0,0,0,0,0,XI Arrondissement
13721577,Entire home/apt,2,31,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
13721845,Entire home/apt,3,0,1.0,0,0,0,0,Ternes
13722060,Entire home/apt,3,0,1.0,0,0,0,0,Vaugirard
13722375,Entire home/apt,7,0,1.0,0,0,0,0,Le Marais
13722635,Entire home/apt,5,7,1.0,0,0,0,0,Porte de Clignancourt
13722674,Entire home/apt,2,0,1.0,0,0,0,0,Le Marais
13722842,Entire home/apt,1,3,1.0,0,0,0,0,Nation
13723444,Entire home/apt,3,4,1.0,0,0,0,0,Alesia
13723609,Entire home/apt,5,0,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13723845,Entire home/apt,5,0,1.0,0,0,0,0,XI Arrondissement
13724059,Entire home/apt,3,1,1.0,0,0,0,0,Porte de Clignancourt
13724222,Entire home/apt,2,20,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
13724533,Entire home/apt,3,0,1.0,0,0,0,0,Le Marais
13724830,Private room,6,11,1.0,0,0,0,0,La Villette
13724949,Entire home/apt,2,4,1.0,0,0,0,0,Alesia
13726178,Entire home/apt,2,3,1.0,0,0,0,0,Montmartre
13726512,Shared room,1,5,1.0,0,0,0,0,Pantheon
13726516,Entire home/apt,3,0,1.0,0,0,0,0,Alesia
13727272,Entire home/apt,2,0,1.0,0,0,0,0,Nation
13727744,Entire home/apt,5,0,1.0,0,0,0,0,La Villette
13727781,Entire home/apt,6,0,1.0,0,0,0,0,Batignolles
13728174,Entire home/apt,7,4,1.0,0,0,0,0,Port-Royal
13728646,Private room,1,1,1.0,0,0,0,0,Porte de Versailles
13728894,Entire home/apt,5,0,1.0,0,0,0,0,Commerce - Dupleix
13729046,Entire home/apt,1,0,1.0,0,0,0,0,Louvre - Tuileries
13729536,Entire home/apt,3,17,1.0,0,0,0,0,
13730454,Entire home/apt,2,0,1.0,0,0,0,0,La Chapelle
13730575,Entire home/apt,6,4,1.0,0,0,0,0,Commerce - Dupleix
13730596,Private room,1,2,1.0,0,0,0,0,Porte de Versailles
13731314,Entire home/apt,2,17,1.0,0,0,0,0,Port-Royal
13731490,Entire home/apt,3,13,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13731623,Entire home/apt,2,7,1.0,0,0,0,0,Batignolles
13732267,Entire home/apt,1,0,1.0,0,0,0,0,Porte de Versailles
13733682,Entire home/apt,2,4,1.0,0,0,0,0,
13736006,Entire home/apt,1,12,1.0,0,0,0,0,Batignolles
13736575,Entire home/apt,2,0,1.0,0,0,0,0,Passy
13736724,Entire home/apt,2,0,1.0,0,0,0,0,Alesia
13737319,Entire home/apt,5,0,1.0,0,0,0,0,Port-Royal
13737759,Entire home/apt,4,1,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
13737908,Entire home/apt,2,13,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
13738328,Entire home/apt,2,0,1.0,0,0,0,0,La Villette
13739131,Entire home/apt,2,0,1.0,0,0,0,0,XI Arrondissement
13739392,Entire home/apt,2,0,1.0,0,0,0,0,Montmartre
13739703,Entire home/apt,4,1,1.0,0,0,0,0,Pere Lachaise - Menilmontant
13739829,Private room,3,1,1.0,0,0,0,0,XI Arrondissement
13739887,Entire home/apt,3,2,1.0,0,0,0,0,La Chapelle
13740116,Entire home/apt,1,2,1.0,0,0,0,0,Montmartre
13740228,Entire home/apt,4,29,1.0,0,0,0,0,Le Marais
13740495,Entire home/apt,2,0,1.0,0,0,0,0,Montmartre
13740894,Entire home/apt,3,1,1.0,0,0,0,0,Chatelet - Les Halles - Beaubourg
13741374,Entire home/apt,1,0,1.0,0,0,0,0,Republique
13741401,Entire home/apt,5,3,1.0,0,0,0,0,Pere Lachaise - Menilmontant
13742071,Private room,3,5,1.0,0,0,0,0,Opera - Grands Boulevards
13742517,Entire home/apt,2,1,1.0,0,0,0,0,Nation
13742624,Entire home/apt,2,0,1.0,0,0,0,0,Batignolles
13744474,Entire home/apt,3,50,1.0,0,0,0,0,Batignolles
13744707,Entire home/apt,3,1,1.0,0,0,0,0,Saint-Paul - Ile Saint-Louis
13744813,Entire home/apt,2,82,1.0,0,0,0,0,
13745800,Entire home/apt,4,0,1.0,0,0,0,0,Auteuil
13746869,Entire home/apt,1,0,1.0,0,0,0,0,Montmartre
13747275,Entire home/apt,3,0,1.0,0,0,0,0,La Chapelle
13747291,Entire home/apt,3,5,1.0,0,0,0,0,Monceau
13747752,Entire home/apt,3,0,1.0,0,0,0,0,Alesia
13747960,Entire home/apt,1,0,1.0,0,0,0,0,XI Arrondissement
13748955,Entire home/apt,1,1,1.0,0,0,0,0,Montmartre
13749181,Entire home/apt,5,1,1.0,0,0,0,0,Pere Lachaise - Menilmontant
13750257,Entire home/apt,5,0,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13750604,Private room,1,0,1.0,0,0,0,0,XI Arrondissement
13755117,Entire home/apt,7,6,1.0,0,0,0,0,Pere Lachaise - Menilmontant
13755670,Entire home/apt,2,9,1.0,0,0,0,0,XI Arrondissement
13756012,Entire home/apt,2,0,1.0,0,0,0,0,Alesia
13756467,Entire home/apt,1,8,1.0,0,0,0,0,La Chapelle
13756543,Entire home/apt,2,0,1.0,0,0,0,0,Pantheon
13756545,Entire home/apt,4,0,1.0,0,0,0,0,Saint-Germain-des-Pres - Odeon
13756864,Entire home/apt,2,0,1.0,0,0,0,0,La Villette
13757643,Entire home/apt,1,2,1.0,0,0,0,0,Republique
13757961,Entire home/apt,1,0,1.0,0,0,0,0,Nation
13758052,Entire home/apt,4,1,1.0,0,0,0,0,Tour Eiffel - Champ de Mars
13758116,Entire home/apt,3,22,1.0,0,0,0,0,Saint-Paul - Ile Saint-Louis
13758857,Entire home/apt,2,0,1.0,0,0,0,0,Vaugirard
13759019,Entire home/apt,3,1,1.0,0,0,0,0,Bastille
13759175,Entire home/apt,3,0,1.0,0,0,0,0,Bastille
13759212,Entire home/apt,4,0,1.0,0,0,0,0,Ternes
13760566,Entire home/apt,1,5,1.0,0,0,0,0,Republique
13761149,Entire home/apt,1,0,1.0,0,0,0,0,Pantheon
13761167,Entire home/apt,1,0,1.0,0,0,0,0,Republique
13761392,Entire home/apt,2,0,1.0,0,0,0,0,Nation
13761972,Entire home/apt,2,1,1.0,0,0,0,0,Austerlitz
13762015,Private room,1,24,1.0,0,0,0,0,Montmartre
13762022,Entire home/apt,2,12,1.0,0,0,0,0,Nation
13762375,Entire home/apt,2,2,1.0,0,0,0,0,La Chapelle
13762467,Entire home/apt,4,0,1.0,0,0,0,0,Alesia
13762620,Entire home/apt,1,0,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13763381,Entire home/apt,3,10,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
13764490,Entire home/apt,2,13,1.0,0,0,0,0,Vaugirard
13764743,Entire home/apt,5,0,1.0,0,0,0,0,Vaugirard
13764816,Entire home/apt,4,0,1.0,0,0,0,0,Batignolles
13765562,Entire home/apt,1,0,1.0,0,0,0,0,Ternes
13766026,Entire home/apt,3,18,1.0,0,0,0,0,Porte de Versailles
13767258,Entire home/apt,4,3,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13768465,Entire home/apt,1,0,1.0,0,0,0,0,Batignolles
13768655,Entire home/apt,2,0,1.0,0,0,0,0,Auteuil
13769813,Entire home/apt,2,0,1.0,0,0,0,0,Bastille
13772484,Entire home/apt,1,3,1.0,0,0,0,0,Porte de Clignancourt
13772676,Entire home/apt,3,6,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
13772856,Entire home/apt,2,1,1.0,0,0,0,0,Montmartre
13772987,Entire home/apt,5,0,1.0,0,0,0,0,Bastille
13773311,Entire home/apt,2,8,1.0,0,0,0,0,Alesia
13773576,Entire home/apt,1,0,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
13774925,Entire home/apt,3,1,1.0,0,0,0,0,Republique
13775327,Entire home/apt,1,0,1.0,0,0,0,0,Republique
13776061,Entire home/apt,4,0,1.0,0,0,0,0,Opera - Grands Boulevards
13776341,Entire home/apt,5,0,1.0,0,0,0,0,Bastille
13777495,Entire home/apt,2,57,1.0,0,0,0,0,Republique
13778911,Entire home/apt,1,3,1.0,0,0,0,0,Auteuil
13778994,Entire home/apt,3,0,1.0,0,0,0,0,Saint-Michel
13779137,Private room,7,0,1.0,0,0,0,0,Bastille
13779606,Entire home/apt,2,0,1.0,0,0,0,0,La Villette
13779784,Entire home/apt,3,9,1.0,0,0,0,0,Canal Saint-Martin
13780078,Entire home/apt,2,0,1.0,0,0,0,0,Batignolles
13780812,Entire home/apt,7,13,1.0,0,0,0,0,XI Arrondissement
13781201,Entire home/apt,3,8,1.0,0,0,0,0,Republique
13781217,Shared room,1,0,1.0,0,0,0,0,Porte de Versailles
13781233,Entire home/apt,3,10,1.0,0,0,0,0,Republique
13781323,Entire home/apt,2,17,1.0,0,0,0,0,Montmartre
13781944,Entire home/apt,2,1,1.0,0,0,0,0,Bastille
13782576,Entire home/apt,2,3,1.0,0,0,0,0,Louvre - Tuileries
13782882,Entire home/apt,2,12,1.0,0,0,0,0,Vaugirard
13783806,Entire home/apt,2,1,1.0,0,0,0,0,Place d'Italie - Quartier Chinois
13784021,Entire home/apt,5,7,1.0,0,0,0,0,Tour Eiffel - Champ de Mars
13784030,Entire home/apt,2,6,1.0,0,0,0,0,Invalides - Ecole Militaire
13784322,Entire home/apt,1,0,1.0,0,0,0,0,Palais Royal
13785149,Entire home/apt,2,0,1.0,0,0,0,0,Champs-Elysees
13786194,Entire home/apt,3,3,1.0,0,0,0,0,Port-Royal
13790767,Entire home/apt,6,7,1.0,0,0,0,0,Montmartre
13791081,Entire home/apt,3,2,1.0,0,0,0,0,Passy
13791115,Entire home/apt,3,2,1.0,0,0,0,0,Canal Saint-Martin
13791662,Entire home/apt,1,31,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13791890,Entire home/apt,6,2,1.0,0,0,0,0,Nation
13792017,Entire home/apt,3,0,1.0,0,0,0,0,Nation
13792208,Entire home/apt,3,2,1.0,0,0,0,0,XI Arrondissement
13792329,Entire home/apt,3,0,1.0,0,0,0,0,Batignolles
13792554,Entire home/apt,2,12,1.0,0,0,0,0,La Chapelle
13792599,Entire home/apt,2,0,1.0,0,0,0,0,Porte de Clignancourt
13792690,Entire home/apt,7,0,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13793081,Entire home/apt,6,0,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
13793251,Entire home/apt,3,3,1.0,0,0,0,0,Pigalle - Saint-Georges
13793529,Entire home/apt,2,5,1.0,0,0,0,0,Le Marais
13793956,Entire home/apt,2,20,1.0,0,0,0,0,La Villette
13794099,Entire home/apt,2,28,1.0,0,0,0,0,Commerce - Dupleix
13794258,Entire home/apt,5,0,1.0,0,0,0,0,Montmartre
13794787,Entire home/apt,2,5,1.0,0,0,0,0,Batignolles
13794948,Entire home/apt,1,1,1.0,0,0,0,0,Passy
13795021,Entire home/apt,2,2,1.0,0,0,0,0,Le Marais
13795139,Entire home/apt,3,0,1.0,0,0,0,0,Passy
13795543,Entire home/apt,2,1,1.0,0,0,0,0,Bastille
13795985,Entire home/apt,6,0,1.0,0,0,0,0,Bercy
13796951,Entire home/apt,1,4,1.0,0,0,0,0,III Arrondissement
13797760,Entire home/apt,5,2,1.0,0,0,0,0,Porte de Clignancourt
13798589,Entire home/apt,3,4,1.0,0,0,0,0,Buttes-Chaumont - Belleville
13798671,Private room,1,1,1.0,0,0,0,0,Invalides - Ecole Militaire
13798832,Entire home/apt,2,17,1.0,0,0,0,0,Canal Saint-Martin
13800552,Entire home/apt,7,0,1.0,0,0,0,0,Porte de Versailles
13804703,Entire home/apt,4,0,1.0,0,0,0,0,Batignolles
13805464,Entire home/apt,1,8,1.0,0,0,0,0,Vaugirard
13805495,Entire home/apt,3,1,1.0,0,0,0,0,Chatelet - Les Halles - Beaubourg
13805624,Entire home/apt,2,0,1.0,0,0,0,0,III Arrondissement
13806335,Entire home/apt,3,2,1.0,0,0,0,0,Le Marais
13806413,Entire home/apt,7,1,1.0,0,0,0,0,Nation
13806647,Entire home/apt,4,4,1.0,0,0,0,0,Republique
13806956,Entire home/apt,1,0,1.0,0,0,0,0,Saint-Germain-des-Pres - Odeon
13807064,Entire home/apt,3,3,1.0,0,0,0,0,Republique
13807068,Entire home/apt,4,6,1.0,0,0,0,0,Batignolles
13807081,Entire home/apt,3,0,1.0,0,0,0,0,Tour Eiffel - Champ de Mars
13807497,Entire home/apt,4,30,1.0,0,0,0,0,Tour Eiffel - Champ de Mars
13807674,Entire home/apt,6,5,1.0,0,0,0,0,Saint-Lazare
13807890,Entire home/apt,2,7,1.0,0,0,0,0,La Chapelle
13808386,Entire home/apt,7,1,1.0,0,0,0,0,Montmartre
13808566,Entire home/apt,2,22,1.0,0,0,0,0,Pigalle - Saint-Georges
13808636,Entire home/apt,3,5,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
13808972,Entire home/apt,6,0,1.0,0,0,0,0,Passy
13809072,Entire home/apt,4,0,1.0,0,0,0,0,XI Arrondissement
13809556,Private room,1,0,1.0,0,0,0,0,Monceau
13809766,Entire home/apt,3,4,1.0,0,0,0,0,Montmartre
13809771,Entire home/apt,2,1,1.0,0,0,0,0,Nation
13810069,Entire home/apt,2,0,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
13810167,Entire home/apt,2,8,1.0,0,0,0,0,La Chapelle
13810547,Entire home/apt,2,6,1.0,0,0,0,0,Bastille
13810579,Entire home/apt,2,25,1.0,0,0,0,0,Gare du Nord - Gare de I'Est
